project_name,project_url,user_name
gaia,git@github.com:MTG/gaia.git,MTG
LeanClub,git@github.com:typcn/LeanClub.git,typcn
autobahn-cpp,git@github.com:crossbario/autobahn-cpp.git,crossbario
unicorn-lib,git@github.com:CaptainCrowbar/unicorn-lib.git,CaptainCrowbar
aws-lambda-cpp,git@github.com:awslabs/aws-lambda-cpp.git,awslabs
cppfs,git@github.com:cginternals/cppfs.git,cginternals
VideoProcessingFramework,git@github.com:NVIDIA/VideoProcessingFramework.git,NVIDIA
SimpleFPSTemplate,git@github.com:tomlooman/SimpleFPSTemplate.git,tomlooman
lager,git@github.com:arximboldi/lager.git,arximboldi
raspicam,git@github.com:cedricve/raspicam.git,cedricve
ordered-map,git@github.com:Tessil/ordered-map.git,Tessil
selene,git@github.com:kmhofmann/selene.git,kmhofmann
VQEngine,git@github.com:vilbeyli/VQEngine.git,vilbeyli
Mustache,git@github.com:kainjow/Mustache.git,kainjow
neither,git@github.com:LoopPerfect/neither.git,LoopPerfect
P0267_RefImpl,git@github.com:cpp-io2d/P0267_RefImpl.git,cpp-io2d
plustache,git@github.com:mrtazz/plustache.git,mrtazz
Inline-Engine,git@github.com:petiaccja/Inline-Engine.git,petiaccja
tracey,git@github.com:r-lyeh-archived/tracey.git,r-lyeh-archived
opentracing-cpp,git@github.com:opentracing/opentracing-cpp.git,opentracing
skyscraper,git@github.com:muldjord/skyscraper.git,muldjord
mlcpp,git@github.com:Kolkir/mlcpp.git,Kolkir
zl_threadpool,git@github.com:lizhenghn123/zl_threadpool.git,lizhenghn123
kaguya,git@github.com:satoren/kaguya.git,satoren
cucumber-cpp,git@github.com:cucumber/cucumber-cpp.git,cucumber
NanoRange,git@github.com:tcbrindle/NanoRange.git,tcbrindle
caffe-faster-rcnn,git@github.com:D-X-Y/caffe-faster-rcnn.git,D-X-Y
Vookoo,git@github.com:andy-thomason/Vookoo.git,andy-thomason
cpp-netlib,git@github.com:glynos/cpp-netlib.git,glynos
MAVSDK,git@github.com:mavlink/MAVSDK.git,mavlink
ut,git@github.com:boost-experimental/ut.git,boost-experimental
plf_colony,git@github.com:mattreecebentley/plf_colony.git,mattreecebentley
hashmap,git@github.com:goossaert/hashmap.git,goossaert
rbfx,git@github.com:rokups/rbfx.git,rokups
threadpool11,git@github.com:tghosgor/threadpool11.git,tghosgor
VisualizationLibrary,git@github.com:MicBosi/VisualizationLibrary.git,MicBosi
zipper,git@github.com:sebastiandev/zipper.git,sebastiandev
rviz_visual_tools,git@github.com:PickNikRobotics/rviz_visual_tools.git,PickNikRobotics
DAWG,git@github.com:pytries/DAWG.git,pytries
histogram,git@github.com:boostorg/histogram.git,boostorg
cavestory-development,git@github.com:Limeoats/cavestory-development.git,Limeoats
argparse,git@github.com:hbristow/argparse.git,hbristow
ThorsSerializer,git@github.com:Loki-Astari/ThorsSerializer.git,Loki-Astari
spline,git@github.com:ttk592/spline.git,ttk592
wasm-c-api,git@github.com:WebAssembly/wasm-c-api.git,WebAssembly
cmcstl2,git@github.com:CaseyCarter/cmcstl2.git,CaseyCarter
nheko,git@github.com:Nheko-Reborn/nheko.git,Nheko-Reborn
visit_struct,git@github.com:cbeck88/visit_struct.git,cbeck88
kaldi-lstm,git@github.com:dophist/kaldi-lstm.git,dophist
promise-cpp,git@github.com:xhawk18/promise-cpp.git,xhawk18
portable-file-dialogs,git@github.com:samhocevar/portable-file-dialogs.git,samhocevar
zl_reactor,git@github.com:lizhenghn123/zl_reactor.git,lizhenghn123
json2pb,git@github.com:shramov/json2pb.git,shramov
control-toolbox,git@github.com:ethz-adrl/control-toolbox.git,ethz-adrl
comms_champion,git@github.com:arobenko/comms_champion.git,arobenko
librestd,git@github.com:evilsocket/librestd.git,evilsocket
octo-ns,git@github.com:Meituan-Dianping/octo-ns.git,Meituan-Dianping
stacktrace,git@github.com:boostorg/stacktrace.git,boostorg
xframe,git@github.com:xtensor-stack/xframe.git,xtensor-stack
libprocess,git@github.com:3rdparty/libprocess.git,3rdparty
STT-C-Compile-Time-Snake,git@github.com:mattbierner/STT-C-Compile-Time-Snake.git,mattbierner
stepcode,git@github.com:stepcode/stepcode.git,stepcode
unrealcpp,git@github.com:Harrison1/unrealcpp.git,Harrison1
bohrium,git@github.com:bh107/bohrium.git,bh107
stats,git@github.com:kthohr/stats.git,kthohr
hearthstone-ai,git@github.com:peter1591/hearthstone-ai.git,peter1591
qdjango,git@github.com:jlaine/qdjango.git,jlaine
Entitas-Cpp,git@github.com:JuDelCo/Entitas-Cpp.git,JuDelCo
lmdbxx,git@github.com:drycpp/lmdbxx.git,drycpp
libcvd,git@github.com:edrosten/libcvd.git,edrosten
creator_to_cocos2dx,git@github.com:cocos2d/creator_to_cocos2dx.git,cocos2d
stroustrup-ppp,git@github.com:bewuethr/stroustrup-ppp.git,bewuethr
gpick,git@github.com:thezbyg/gpick.git,thezbyg
encoder,git@github.com:0xPIT/encoder.git,0xPIT
JDA,git@github.com:luoyetx/JDA.git,luoyetx
cpd,git@github.com:gadomski/cpd.git,gadomski
xbox-live-api,git@github.com:microsoft/xbox-live-api.git,microsoft
zxing-cpp,git@github.com:nu-book/zxing-cpp.git,nu-book
csv,git@github.com:p-ranav/csv.git,p-ranav
sparsehash-c11,git@github.com:sparsehash/sparsehash-c11.git,sparsehash
Artemis-Cpp,git@github.com:vinova/Artemis-Cpp.git,vinova
font-manager,git@github.com:foliojs/font-manager.git,foliojs
node-gif,git@github.com:pkrumins/node-gif.git,pkrumins
kalman-cpp,git@github.com:hmartiro/kalman-cpp.git,hmartiro
ldb,git@github.com:heapwolf/ldb.git,heapwolf
fx-gltf,git@github.com:jessey-git/fx-gltf.git,jessey-git
hxcpp,git@github.com:HaxeFoundation/hxcpp.git,HaxeFoundation
gl-engine,git@github.com:JoshuaSenouf/gl-engine.git,JoshuaSenouf
BinderDemo,git@github.com:gburca/BinderDemo.git,gburca
CPP_COMPLETE,git@github.com:orangeduck/CPP_COMPLETE.git,orangeduck
qpp,git@github.com:softwareQinc/qpp.git,softwareQinc
cpp-android-basic-samples,git@github.com:playgameservices/cpp-android-basic-samples.git,playgameservices
networking-ts-impl,git@github.com:chriskohlhoff/networking-ts-impl.git,chriskohlhoff
pagerank,git@github.com:louridas/pagerank.git,louridas
rltk,git@github.com:thebracket/rltk.git,thebracket
WinToast,git@github.com:mohabouje/WinToast.git,mohabouje
RVO2,git@github.com:snape/RVO2.git,snape
SoftwareRenderer,git@github.com:Angelo1211/SoftwareRenderer.git,Angelo1211
Shoot-The-Chicken-3D,git@github.com:CHINA-JIGE/Shoot-The-Chicken-3D.git,CHINA-JIGE
SharpGenTools,git@github.com:SharpGenTools/SharpGenTools.git,SharpGenTools
Jinja2Cpp,git@github.com:jinja2cpp/Jinja2Cpp.git,jinja2cpp
CUV,git@github.com:deeplearningais/CUV.git,deeplearningais
minitrace,git@github.com:hrydgard/minitrace.git,hrydgard
CCF-CSP-and-PAT-solution,git@github.com:richenyunqi/CCF-CSP-and-PAT-solution.git,richenyunqi
Cpp-Tutorial-Samples,git@github.com:sinairv/Cpp-Tutorial-Samples.git,sinairv
Data-Structure,git@github.com:DLily0129/Data-Structure.git,DLily0129
FasterRCNN-Encapsulation-Cplusplus,git@github.com:YihangLou/FasterRCNN-Encapsulation-Cplusplus.git,YihangLou
inih,git@github.com:jtilly/inih.git,jtilly
face-alignment-at-3000fps,git@github.com:luoyetx/face-alignment-at-3000fps.git,luoyetx
open-license-manager,git@github.com:open-license-manager/open-license-manager.git,open-license-manager
ofpennereasing,git@github.com:jesusgollonet/ofpennereasing.git,jesusgollonet
feelpp,git@github.com:feelpp/feelpp.git,feelpp
BasicOpenFOAMProgrammingTutorials,git@github.com:UnnamedMoose/BasicOpenFOAMProgrammingTutorials.git,UnnamedMoose
Tick,git@github.com:pfultz2/Tick.git,pfultz2
threadpool,git@github.com:lzpong/threadpool.git,lzpong
jitify,git@github.com:NVIDIA/jitify.git,NVIDIA
fixed_point,git@github.com:johnmcfarlane/fixed_point.git,johnmcfarlane
vpp,git@github.com:nyorain/vpp.git,nyorain
CLRS,git@github.com:Mooophy/CLRS.git,Mooophy
2048,git@github.com:jvaelen/2048.git,jvaelen
CSerialPort,git@github.com:itas109/CSerialPort.git,itas109
filesystem,git@github.com:wjakob/filesystem.git,wjakob
easyexif,git@github.com:mayanklahiri/easyexif.git,mayanklahiri
pprintpp,git@github.com:tfc/pprintpp.git,tfc
zendAPI,git@github.com:Qihoo360/zendAPI.git,Qihoo360
netLink,git@github.com:Lichtso/netLink.git,Lichtso
ortclib-cpp,git@github.com:ortclib/ortclib-cpp.git,ortclib
rapidonvif,git@github.com:linkingvision/rapidonvif.git,linkingvision
nnForge,git@github.com:milakov/nnForge.git,milakov
fastmod,git@github.com:lemire/fastmod.git,lemire
WLANOptimizer,git@github.com:catid/WLANOptimizer.git,catid
uv-cpp,git@github.com:wlgq2/uv-cpp.git,wlgq2
MCF,git@github.com:lhmouse/MCF.git,lhmouse
RTree,git@github.com:nushoin/RTree.git,nushoin
