project_name,project_url,user_name
CHMLib,git@github.com:jedwing/CHMLib.git,jedwing
contextswitch,git@github.com:tsuna/contextswitch.git,tsuna
cvechecker,git@github.com:sjvermeu/cvechecker.git,sjvermeu
NtCall64,git@github.com:hfiref0x/NtCall64.git,hfiref0x
robotskirt,git@github.com:benmills/robotskirt.git,benmills
CAN-Bootloader,git@github.com:usbxyz/CAN-Bootloader.git,usbxyz
ComputerGraphics,git@github.com:vo01github/ComputerGraphics.git,vo01github
MicroZed-Chronicles,git@github.com:ATaylorCEngFIET/MicroZed-Chronicles.git,ATaylorCEngFIET
jpegtran-cffi,git@github.com:jbaiter/jpegtran-cffi.git,jbaiter
Data-Structure-And-Algorithm-2017,git@github.com:ranjiewwen/Data-Structure-And-Algorithm-2017.git,ranjiewwen
qrcode,git@github.com:rsky/qrcode.git,rsky
new-bpf-tools,git@github.com:bl0ckeduser/new-bpf-tools.git,bl0ckeduser
clRNG,git@github.com:clMathLibraries/clRNG.git,clMathLibraries
osg-3rdparty-cmake,git@github.com:bjornblissing/osg-3rdparty-cmake.git,bjornblissing
CVE-2018-17182,git@github.com:jas502n/CVE-2018-17182.git,jas502n
sudo-CVE-2017-1000367,git@github.com:c0d3z3r0/sudo-CVE-2017-1000367.git,c0d3z3r0
Taiwan_CDC_RI,git@github.com:orsonwang/Taiwan_CDC_RI.git,orsonwang
rtl8821CU,git@github.com:brektrou/rtl8821CU.git,brektrou
lua-compat-5.3,git@github.com:keplerproject/lua-compat-5.3.git,keplerproject
ZeroAccess,git@github.com:hfiref0x/ZeroAccess.git,hfiref0x
ToyJVM,git@github.com:ozy/ToyJVM.git,ozy
kernel-copyleft,git@github.com:sonyxperiadev/kernel-copyleft.git,sonyxperiadev
xs-fun,git@github.com:xsawyerx/xs-fun.git,xsawyerx
libreactor,git@github.com:fredrikwidlund/libreactor.git,fredrikwidlund
aqcc,git@github.com:ushitora-anqou/aqcc.git,ushitora-anqou
CVE-2015-3636,git@github.com:fi01/CVE-2015-3636.git,fi01
Introduction-to-Computer-Systems,git@github.com:Halbmond/Introduction-to-Computer-Systems.git,Halbmond
libtap,git@github.com:zorgnax/libtap.git,zorgnax
libemqtt,git@github.com:menudoproblema/libemqtt.git,menudoproblema
CSAPP-Labs,git@github.com:Ethan-Yan27/CSAPP-Labs.git,Ethan-Yan27
cryptonite,git@github.com:neurodroid/cryptonite.git,neurodroid
lua-openssl,git@github.com:zhaozg/lua-openssl.git,zhaozg
cbuffer,git@github.com:willemt/cbuffer.git,willemt
acme-client,git@github.com:kristapsdz/acme-client.git,kristapsdz
efifs,git@github.com:pbatard/efifs.git,pbatard
PSoC-4-BLE,git@github.com:cypresssemiconductorco/PSoC-4-BLE.git,cypresssemiconductorco
libwiiu,git@github.com:wiiudev/libwiiu.git,wiiudev
blockchain-crypto-mpc,git@github.com:unbound-tech/blockchain-crypto-mpc.git,unbound-tech
Introduction-to-Computer-Systems,git@github.com:Halbmond/Introduction-to-Computer-Systems.git,Halbmond
libbcrypt,git@github.com:rg3/libbcrypt.git,rg3
gifenc,git@github.com:lecram/gifenc.git,lecram
php-psr,git@github.com:jbboehr/php-psr.git,jbboehr
ExocortexCrate,git@github.com:Exocortex/ExocortexCrate.git,Exocortex
uriparser,git@github.com:uriparser/uriparser.git,uriparser
i-use-arch-btw,git@github.com:OverMighty/i-use-arch-btw.git,OverMighty
M5StickC,git@github.com:m5stack/M5StickC.git,m5stack
libdsm,git@github.com:videolabs/libdsm.git,videolabs
OlegDB,git@github.com:infoforcefeed/OlegDB.git,infoforcefeed
WiringPi-Ruby-Legacy,git@github.com:WiringPi/WiringPi-Ruby-Legacy.git,WiringPi
GLFFT,git@github.com:Themaister/GLFFT.git,Themaister
chino-os,git@github.com:chino-os/chino-os.git,chino-os
pimd,git@github.com:troglobit/pimd.git,troglobit
CVE-2014-3153,git@github.com:timwr/CVE-2014-3153.git,timwr
Awesome-WiFi-CSI-Research,git@github.com:wuzhiguocarter/Awesome-WiFi-CSI-Research.git,wuzhiguocarter
c,git@github.com:exercism/c.git,exercism
c-code-style,git@github.com:MaJerle/c-code-style.git,MaJerle
speck,git@github.com:compiler-dept/speck.git,compiler-dept
rd_route,git@github.com:rodionovd/rd_route.git,rodionovd
rbczmq,git@github.com:methodmissing/rbczmq.git,methodmissing
ccsrch,git@github.com:adamcaudill/ccsrch.git,adamcaudill
CakesForeveryWan,git@github.com:mid-kid/CakesForeveryWan.git,mid-kid
crobots,git@github.com:tpoindex/crobots.git,tpoindex
rtl8821CU,git@github.com:brektrou/rtl8821CU.git,brektrou
lua-compat-5.3,git@github.com:keplerproject/lua-compat-5.3.git,keplerproject
szl,git@github.com:dimkr/szl.git,dimkr
ZeroAccess,git@github.com:hfiref0x/ZeroAccess.git,hfiref0x
ToyJVM,git@github.com:ozy/ToyJVM.git,ozy
cgame,git@github.com:nikki93/cgame.git,nikki93
simple-tiles,git@github.com:propublica/simple-tiles.git,propublica
php-zephir-parser,git@github.com:phalcon/php-zephir-parser.git,phalcon
ChibiOS-Arduino,git@github.com:greiman/ChibiOS-Arduino.git,greiman
trace-cmd,git@github.com:rostedt/trace-cmd.git,rostedt
ctr-httpwn,git@github.com:yellows8/ctr-httpwn.git,yellows8
cloudabi,git@github.com:NuxiNL/cloudabi.git,NuxiNL
moulitest,git@github.com:yyang42/moulitest.git,yyang42
socks5,git@github.com:isayme/socks5.git,isayme
NuMongoDB,git@github.com:timburks/NuMongoDB.git,timburks
protobuf-c-rpc,git@github.com:protobuf-c/protobuf-c-rpc.git,protobuf-c
zqf,git@github.com:qieangel2013/zqf.git,qieangel2013
WiringPi-Ruby-Legacy,git@github.com:WiringPi/WiringPi-Ruby-Legacy.git,WiringPi
GLFFT,git@github.com:Themaister/GLFFT.git,Themaister
chino-os,git@github.com:chino-os/chino-os.git,chino-os
eneida,git@github.com:michal-z/eneida.git,michal-z
pimd,git@github.com:troglobit/pimd.git,troglobit
CVE-2014-3153,git@github.com:timwr/CVE-2014-3153.git,timwr
SamsungCID,git@github.com:beaups/SamsungCID.git,beaups
Awesome-WiFi-CSI-Research,git@github.com:wuzhiguocarter/Awesome-WiFi-CSI-Research.git,wuzhiguocarter
Lua-Objective-C-Bridge,git@github.com:torus/Lua-Objective-C-Bridge.git,torus
mulle-concurrent,git@github.com:mulle-concurrent/mulle-concurrent.git,mulle-concurrent
JamesDSPManager,git@github.com:james34602/JamesDSPManager.git,james34602
Redis-Simplify,git@github.com:lishuhuakai/Redis-Simplify.git,lishuhuakai
PCSC,git@github.com:LudovicRousseau/PCSC.git,LudovicRousseau
http-client-c,git@github.com:langhai/http-client-c.git,langhai
sihook,git@github.com:redxu/sihook.git,redxu
pam_duress,git@github.com:rafket/pam_duress.git,rafket
swift-compiler-rt,git@github.com:apple/swift-compiler-rt.git,apple
capstone-rs,git@github.com:capstone-rust/capstone-rs.git,capstone-rust
exceptions4c,git@github.com:guillermocalvo/exceptions4c.git,guillermocalvo
robotskirt,git@github.com:benmills/robotskirt.git,benmills
CAN-Bootloader,git@github.com:usbxyz/CAN-Bootloader.git,usbxyz
libhermit,git@github.com:hermitcore/libhermit.git,hermitcore
ComputerGraphics,git@github.com:vo01github/ComputerGraphics.git,vo01github
redis-cluster-tool,git@github.com:deep011/redis-cluster-tool.git,deep011
kitsune-core,git@github.com:kitsune-dsu/kitsune-core.git,kitsune-dsu
nghttp3,git@github.com:ngtcp2/nghttp3.git,ngtcp2
ansilove,git@github.com:ansilove/ansilove.git,ansilove
philz_touch_cwm6,git@github.com:PhilZ-cwm6/philz_touch_cwm6.git,PhilZ-cwm6
nfft,git@github.com:NFFT/nfft.git,NFFT
nflibs,git@github.com:niklasfrykholm/nflibs.git,niklasfrykholm
CudaLBFGS,git@github.com:jwetzl/CudaLBFGS.git,jwetzl
Sunfounder_Smart_Video_Car_Kit_for_RaspberryPi,git@github.com:sunfounder/Sunfounder_Smart_Video_Car_Kit_for_RaspberryPi.git,sunfounder
based-connect,git@github.com:Denton-L/based-connect.git,Denton-L
llvm-c-kaleidoscope,git@github.com:benbjohnson/llvm-c-kaleidoscope.git,benbjohnson
spinel,git@github.com:cadwallion/spinel.git,cadwallion
chaosvpn,git@github.com:ryd/chaosvpn.git,ryd
pyreadstat,git@github.com:Roche/pyreadstat.git,Roche
cleese,git@github.com:jtauber/cleese.git,jtauber
multipart-parser-c,git@github.com:iafonov/multipart-parser-c.git,iafonov
ethers.objc,git@github.com:ethers-io/ethers.objc.git,ethers-io
cryptoauthlib,git@github.com:MicrochipTech/cryptoauthlib.git,MicrochipTech
LDPC-codes,git@github.com:radfordneal/LDPC-codes.git,radfordneal
QtCipherSqlitePlugin,git@github.com:devbean/QtCipherSqlitePlugin.git,devbean
mariadb-connector-c,git@github.com:mariadb-corporation/mariadb-connector-c.git,mariadb-corporation
Let-s-build-a-compiler,git@github.com:vtudose/Let-s-build-a-compiler.git,vtudose
flex,git@github.com:xamarin/flex.git,xamarin
ffmpegCLDemo,git@github.com:codeqian/ffmpegCLDemo.git,codeqian
digital-pid-classroom-demo,git@github.com:arduinoNube/digital-pid-classroom-demo.git,arduinoNube
